,dataset_name,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,best_node.mean,best_node.sd,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,elite_nn.mean,elite_nn.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,lh_trace,linear_discr.mean,linear_discr.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,naive_bayes.mean,naive_bayes.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,one_nn.mean,one_nn.sd,p_trace,random_node.mean,random_node.sd,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var.mean,var.sd,var_importance.mean,var_importance.sd,w_lambda,worst_node.mean,worst_node.sd
469,analcatdata_dmft,0.022473281951758364,0.040238092715962986,2.0169752831826293,0.9646252289899776,0.005018820577164366,0.1907753164556962,0.028048962559814414,0.20033721500865673,0.07272972228148991,,0.017158954558551653,0.013085847697674891,2.5802592077826514,0.08116375672657976,0.07945683896820656,0.00932957980873772,0.015613391481684698,0.1230224032472414,0.10176304105248428,0.15556962025316454,0.006014878559617968,61.62607689277141,0.16666666666666666,0.0149603091781848,,,0.3255944112519638,0.0,0.0,199.25,0.16666666666666666,0.38348249442368526,4.555364890661625,0.9422756268881075,5.027174551839524,7.599685081887994,236,10.758474576271187,3.2323057120842025,0.00423728813559322,0.004550801666231384,185360.28248352956,348997.27650835365,0.16666666666666666,0.04821331355889428,0.23567430020750432,0.19468354430379747,0.05688672941888052,0.0,0.0,1.0,0.0,0.17119754635438453,0.14191468051755182,0.05555555555555555,0.23570226039551584,0.0,0.0,0.04186960030365505,0.025767276155053972,0.19318037974683544,0.034794176277949285,235,13.055555555555555,0.2948557089084065,13.823529411764707,8.300868133195822,13.055555555555555,9.483559906318513,4,1,4,6,0.006535947712418301,5,797,0.0,0,15,47.1727857097923,0.0,0.17316455696202532,0.031740995364558044,0.22183344859969442,0.1719620253164557,0.021932533488168558,1.0,0.0,0.08700594121420879,0.3389361318310726,0.0928644274828988,,2.2868367738758897,1.377173491122749,0.2709106046103534,0.18125114258159375,0.07341684064022269,0.16835281458197315,9.78343949044586,3.486725839653194,0.059211814125867304,0.07427077385836697,0.025053832490565413,0.044956361970040916,0.12302240324724087,0.06655564089372704,0.055555555555555546,0.034698833011038765,0.795649295783558,0.1895253164556962,0.026561843327331733
1049,pc4,0.14994564903215704,0.1803510551948002,2.77851328667429,0.8265616015405456,0.025377229080932786,,,0.5680919104322333,,0.0,0.016753399113700523,0.024325222997438587,0.5353247216329435,0.3509771129070362,0.2439443457984909,469154.3929073482,8762157.949538192,106280594.70562664,646390558.8224282,,,10.728397465204049,0.5,0.5344524505264577,1.454861009092415,4.227383619908383,25643.671109794,0.8231845746621413,2.2042694356018613,39.4054054054054,360.8931081081081,1933.7961511018839,3.263940088010266,0.8294084765506509,104.57528281035245,150.62107253415365,0.47651256542963866,,,116.14768540540543,590.4111702080796,41034.6472972973,230294.89897407006,583.4640334779226,3203.123381612302,83.70851351351352,409.2778892364795,0.21675675675675674,0.4790560977012449,0.04989792029696785,0.03671071445815306,,,37,1,0,2,0.24324324324324323,1,1458,0.0,37,34,54.683949754577874,,,,0.3227284186985446,,,41034.43054054055,230294.9384100951,0.47651256542963866,1837.8290669668515,10284.035934899324,,6.437016115950555,5.167200951183544,0.03634396323185577,0.0865223606927128,142.83245372084414,733.3158121388436,106280594.70562665,644186452.5722997,0.6772715813014554,,
1050,pc3,0.1216849839246272,0.14014820333424904,2.8956659163709317,0.6882030391142526,0.023672424824056303,,,0.4447161833496945,,0.0,0.008790190692814889,0.0070627591172928075,0.4764549714253225,0.4058309978022549,0.30066405305806854,12768345.7449518,278742719.08317083,3478069177.695143,21155909590.12625,,,11.836604566330898,0.5,0.5623376385251942,4.113456375977849,10.987997983639257,1313.7774634132686,2.000276877525966,4.589008207548719,42.24324324324324,356.1205405405405,1884.8013280688172,3.3318682149325687,0.6767649115064714,237.87796436835845,271.6719301621953,0.2465291699958658,,,142.5463801621622,729.5396305672683,367116.3932432432,2095785.9431279234,1008.1458672684201,5596.584788895956,105.65810810810811,521.827054624411,0.29891891891891886,0.5189454252176758,0.040252672863685404,0.02119051524255547,,,37,0,0,2,0.3408408408408408,1,1563,0.0,37,34,70.93723324105773,,,,0.1977724837331191,,,367116.09432432434,2095785.9966737735,0.2465291699958658,10334.503124329442,58863.5161591177,,10.304517686065175,8.381371453743322,0.016497397299824537,0.02161396725973918,154.927167199148,789.0925519399393,3478069177.6951427,21087816087.78045,0.8022275162668809,,
1053,jm1,0.19279664259084048,0.15242029353468894,3.650606237331913,1.0663381565130432,0.0019292604501607716,,,0.3189269332123316,,0.0,0.005604808228059222,0.0033354113845267806,0.7086892115305542,0.58869544664388,0.24489555612943503,54499692.204982474,724531470.3157378,9012456447.229092,41299941741.595726,,,15.925235520777825,0.5,0.43348861284867535,1.7123196179993283,5.086157642404591,94751.68201286755,1.058003787428109,3.0806923295482376,518.3333333333334,610.3776190476191,2445.1901899441377,4.314794429671515,1.0567321686027134,586.2757839544181,761.9804353929957,0.11323167982643917,,,176.10464,653.470532262088,1567411.5785714285,6772549.409521493,1902.7823686449656,8017.3300192246425,121.91190476190476,440.33822724831697,0.23809523809523808,0.4364357804719847,0.044501019190951355,0.01244893648883046,,,21,0,0,2,0.6571428571428573,1,10885,0.0,21,21,81.03421637754786,,,,0.10171438872822304,,,1567411.3404761904,6772549.4673413355,0.11323167982643917,21963.749609986105,94639.06517825431,1.1896132665694483,15.832769416674589,11.232590203723973,0.007105098764234377,0.008187157159933506,212.24569654402487,814.3025748555182,9012456447.229088,41166144403.11178,0.898285611271777,,
1063,kc2,0.3341076216340608,0.2141214925173147,2.474947603100613,0.6779439188401618,0.040229885057471264,0.8329825834542817,0.10044443920330756,0.59858212418424,,0.0,0.05704076634495302,0.02560585310213719,0.7317786193052257,0.775320960298443,0.21398333351693133,5460267.115496648,60240853.1462939,613850878.3687493,2812809834.503192,0.7178519593613932,0.16393712893076046,4.143978470526875,0.5,0.4172200931139016,3.6272236882925055,7.317385882848898,67085.96873145647,1.638831005510388,2.821226397295619,24.857142857142858,425.15714285714284,1651.4660829599418,3.0301378003110235,0.6450536563049707,128.34934267348595,88.47840185936026,69,8.101449275362318,2.951295465983748,0.014492753623188406,0.02501552390817622,12599.29759129759,29931.907556417074,0.5,0.17421471420538126,0.5583619631239585,0.8329462989840348,0.08442623394027773,59.56416100000001,197.18822576259427,111741.90809523809,467657.40987740183,977.893699142492,4032.8960673427614,42.053571428571416,133.11423153764264,0.38095238095238093,0.49761335152811925,0.176588422094815,0.03985638045153878,0.8291364296081276,0.08118238825626925,68,3.238095238095238,0.13026819923371646,4.533333333333333,3.020564437950219,3.238095238095238,2.300103517339207,21,0,0,2,0.8952380952380953,1,522,0.0,21,21,13.015344685348328,,0.7487663280116111,0.07181600202578621,0.3583005593929169,0.848367198838897,0.10137258045433069,111741.52714285713,467657.5045359737,0.5583619631239585,5875.729587941181,24663.596943411336,1.5433703630178033,8.90170443731233,4.332083350081442,0.020272758150939457,0.02738632289029678,128.41725508037612,479.4470533563744,7.1678832116788325,3.1798292200388905,0.06711419826982182,0.08561293784498969,0.06951019729393115,0.08441637105428144,613850878.3687493,2799183414.5187006,0.047619047619047616,0.07637843802436739,0.6416994406070831,0.7604136429608127,0.11641530479126984
1067,kc1,0.35439839559856706,0.18238973475881304,2.6382556617113027,0.9806911640767549,0.00995732574679943,,,0.4677233660924754,,0.0,0.02467666650781884,0.011062071149875173,0.6211733422333799,0.7203468143848013,0.22116407577556052,145365.7696732619,1304494.781399771,14549820.294238308,66667325.94677693,,,6.886717397147574,0.5,0.4885038312891416,0.7675521309389823,2.0497988226099166,13059.329767597515,0.4687841790521687,1.060285433750368,100.42857142857143,136.03,491.2036518288519,3.1692302479320333,0.9501428625482438,31.74211070801197,29.145626866534958,0.28002481763542836,,,23.379189999999998,69.20610464522122,16869.353333333333,70679.43543063146,285.096916615864,1138.6964242537624,17.240000000000002,46.75545818404521,0.23809523809523808,0.4364357804719847,0.09019875601264911,0.032067633461211734,,,21,0,0,2,0.7904761904761906,1,2109,0.0,21,21,28.249357511552866,,,,0.21876514718887577,,,16869.115238095237,70679.49475173083,0.28002481763542836,915.4550143765099,3794.3840780073606,1.1337234787215194,4.197201110528563,2.014743403578168,0.018697467233422003,0.020748046350336658,42.75609163002217,144.02993618115121,14549820.294238307,66396708.69012809,0.7812348528111243,,
1068,pc1,0.21068260527998686,0.14919199208809802,2.9376186363236885,0.6653433284693523,0.018935978358881875,,,0.3862234057684496,,0.0,0.006607209615140497,0.004253453718994713,0.36380010531923423,0.6327333982262607,0.2273486396663503,9113908.17003893,112468708.5768454,1391021745.0931768,6374271207.053249,,,11.41204571808613,0.5,0.6089152173427889,5.13634683427259,13.238246287582859,79096.96169872099,2.310722146464298,5.107114305132719,52.80952380952381,638.0409523809524,2569.2990251952087,3.2695401359742933,0.6576857987520683,115.30369645839482,106.83403981354654,0.17532087437185986,,,251.744774,979.92438648221,216793.89238095234,932348.7081274617,1500.9949675812618,6271.058531336306,183.56190476190477,691.9780333335666,0.3333333333333333,0.48304589153964794,0.03187860566862904,0.013922682950797056,,,21,0,0,2,0.6904761904761906,1,1109,0.0,21,21,91.15016073348929,,,,0.14916851916338048,,,216793.55904761903,932348.7892353402,0.17532087437185986,8678.609588564534,37168.382460601846,,7.986854451200737,4.07334211398489,0.012637119973169433,0.01239065377193521,266.34375883486825,1033.9844794769933,1391021745.093177,6353362935.781049,0.8508314808366195,,
1590,adult,0.023209017287384004,0.06901889167391924,2.2475911984189323,1.5757545073906842,0.00028663854878997584,0.7607182352166999,9.418661374134425e-05,0.6060852008702139,,1.3333333333333333,0.026865314428911994,0.0334217756317683,0.7938438393644257,0.020489158110187623,0.04761583496501655,671.099155351017,41179.261803099645,110969361.76434158,1109644803.1767135,0.7556199551184198,0.01614745832298792,11.974834136984402,0.5,0.3687112629142745,1585.0219478264924,15920.85013844038,4201.674933482696,1250.9038996729448,12563.79447094334,3488.714285714286,1189.3613861386139,11949.517220816668,2.9751423584624286,1.5665561547878735,975.8271844850378,4882.153564628783,7091,23.884501480750245,8.143896333525975,0.0001410238330277817,0.0012302808270817278,3.225901563525542e+16,7.910450940900182e+17,0.5,0.026425510790358906,0.5806260033373482,0.842512634994723,0.0031352377765508552,885.2956900990098,8895.025714518051,15792.623762376237,148530.16021985913,1890.364594909186,18871.337504192703,1764.7079207920792,17725.950568201886,121.82178217821782,1222.3854579962863,0.06629267932092943,0.05323243966042921,0.7950535116860602,0.002992534845600514,7090,70.1980198019802,0.14516195078006633,122.24137931034483,127.06902535662131,76.23655913978494,309.13291772765706,14,1,8,2,0.0013861386138613863,1,48842,2.0,6,95,32.90406333613582,0.75,0.7422712896203173,0.006175878843887481,0.3673392707138875,0.803386488749846,0.002059358759003206,15670.801980198019,147310.548356526,0.5806260033373482,1123.7804501731084,10526.326237429243,,17.672880886373555,25.919853956421356,0.09843207271403773,0.13247030170122426,1757.3294236371023,17651.640576258254,22.88625625837388,8.26314199379657,0.016664244350852935,0.04030483186864823,0.001020951338812351,0.008105196557352238,110969361.76434107,1109644725.998649,0.009900990099009901,0.03334172419134502,0.6326607292861125,0.7607182352166999,9.418661374134425e-05
1510,wdbc,0.06786291039502478,0.07572039966304528,2.999955970180525,4.8835063889264575e-05,0.05272407732864675,0.8893170426065163,0.027351316622284193,0.8799571923747471,,0.0,0.05158464086252799,0.03583982015886094,0.9526351224018599,0.39489663070391817,0.2638053656327699,676.4651048491814,9367.75487681634,15063.218541913282,80983.1658923515,0.8524749373433584,0.03689313827783035,3.1052455419256693,0.5,0.18019417095263515,54.205967045723625,168.8528853807651,1009.1627866986585,48.40541217985295,148.47946832600834,18.966666666666665,35.21501196666667,120.48750179568795,3.6458085500942636,0.22568425948582174,7.698004290153014,12.717419171316568,22,4.954545454545454,1.2140947137789433,0.04545454545454544,0.12134757803349355,166.17142857142858,97.39510214382825,0.5,0.06428243465332248,3.4311443236369685,0.9560463659147869,0.027773871277620973,20.797861403199995,70.00092902515408,264.18550833333336,883.8964955090008,61.89071233954306,195.861385983987,50.799370566666674,157.19118789388529,15.604080399999999,42.52496991277915,0.306782542488121,0.22569828738894582,0.9367794486215537,0.029982874313937462,21,0.7,0.03690685413005272,3.0,1.8257418583505538,1.5,0.8548504142651103,30,0,0,2,0.3333333333333333,1,569,0.0,30,29,8.778770153770036,,0.9156954887218045,0.03171387988991527,0.7743246604120477,0.9015977443609022,0.04064223646608022,248.58142793333337,843.04594241171,3.4311443236369685,34.904718603211656,119.67576524672921,,1.7312412463356572,1.2719951569968126,0.0002087540337474961,0.00015182160995835746,53.29460552322644,165.81689209219886,4.093023255813954,1.6302782918784449,0.15781536441923114,0.13498921418359391,0.18110795454545456,0.10590906115298802,15063.218541913287,62593.54696118781,0.033333333333333326,0.12819602054151485,0.22567533958795227,0.8314536340852129,0.11950512274625814
1489,phoneme,0.057846174779953574,0.026967389402486167,4.025713145672159,0.13807485858125956,0.000925240562546262,0.7537019921955227,0.0181352211785814,0.49779389300246835,,0.0,0.01076695956540087,0.004208182014889237,0.8731822577241407,0.12608885703431166,0.10832019670828158,0.12608885777823445,0.10832019700097266,1.0000000092334418,0.3637192504275546,0.7213151228862875,0.022141807377883474,6.015372460973914,0.5,0.29205446624877385,,,1.3019222951082818,,,1080.8,1.27689385,0.4008821707875021,4.75373693425925,0.16057807461615423,0.33708925020240743,1.2240181631869778,526,12.395437262357415,3.770499284717674,0.0019011406844106464,0.009737354823639292,11616160.434022913,92530615.35386269,0.5,0.010754475759491192,0.3294314695374421,0.7583271719038818,0.011731378518644715,0.8669159536800001,0.3288854727860956,3.551564,0.7522140137617087,-1.2287194670162342e-08,3.122782162620287e-08,-0.197776,0.12470175975402273,-2.7242244,0.28821755508434943,0.14515846913704972,0.05517552157804449,0.7605466557130143,0.013089835511974632,525,105.0,0.09715025906735751,20.192307692307693,19.843425572756797,105.0,12.083045973594572,5,0,0,2,0.0,1,5404,0.0,5,4,26.73322954977796,,0.9043304579995892,0.006920929101789485,0.2477987599105529,0.7537019921955227,0.0181352211785814,6.275788400000001,0.733731676820144,0.3294314695374421,1.0000000046167208,6.790551905854402e-09,1.2344919923071735,0.779032596267041,0.550767099081751,9.700101941377188e-06,1.539682271528302e-05,-0.151913751972873,0.09556086136207767,11.408182683158897,4.0059348387497975,0.038298226145308194,0.05371346204933697,0.012426043587945714,0.029681577466033327,1.000000009233442,1.358110399772359e-08,0.19999999999999998,0.0857145634536723,0.7522012400894471,0.7394536865886219,0.009500928171788008
1494,qsar-biodeg,0.07205457950018153,0.11803630647494626,1.9212987443485579,1.230539343046578,0.03886255924170616,0.7404043126684636,0.1001316529918959,0.7041822472530489,,0.0,0.023724398633945258,0.018057750531616356,0.9223486063040568,0.1653857250051487,0.1789858801307562,0.47139390861138103,1.7805997843931283,7.936983689426904,27.91917153304955,0.6871608265947888,0.047040519336161234,13.698431907517794,0.5,0.22989348430993914,,,5.792884988618991,,,25.73170731707317,1.467558536585366,2.833466419950624,2.7763149280416832,1.2028740578852042,44.40592861158518,127.07516027032696,124,9.137096774193548,2.903137292120385,0.008064516129032258,0.022088536161832602,42028.2879525703,132141.16212909447,0.5,0.011404948083653983,0.9836257146133862,0.8482300089847261,0.05790446268574821,0.6465510117073169,1.6251373145371173,16.562963414634147,26.353648693394966,2.683521574384464,6.006690382864273,2.2048853658536585,6.063828401165431,0.3683878048780488,1.4412860285514326,0.0673324226109315,0.053274183544670124,0.7174213836477987,0.03804862485624769,123,3.0,0.11658767772511848,7.235294117647059,5.5960858169427885,4.1,3.0552385763833056,41,3,0,2,0.05975609756097561,1,1055,0.0,41,41,27.534525713569565,,0.7837286612758311,0.0576602048579154,0.4958726373463541,0.6625696316262355,0.003660949683869525,16.194575609756097,26.463568471851833,0.9836257146133862,1.5943960155554693,2.3515435698457594,,3.7878442281591074,4.779485782610065,0.10363270828272975,0.14244531088754933,2.359163279774978,5.982838504271924,8.178137651821862,3.1649515744762713,0.0585761773942136,0.07916614921228428,0.043542554301600304,0.06251597535188487,7.936983689426899,25.308812806845065,0.02439024390243903,0.044907860114464127,0.5041273626536459,0.6625696316262355,0.003660949683869525
1497,wall-robot-navigation,0.094460735395773,0.04460766658435642,3.7917389969817297,0.28195381546567305,0.004398826979472141,0.6992297610646234,0.030809981708940618,0.5128842646592361,0.12180370354585589,0.0,0.03795765851200781,0.016536410571679358,1.714632742265977,0.172134481368548,0.12133501249999445,0.26791740354064836,0.2115972251944802,1.6148359860575532,1.7636519820375878,0.6823658298887657,0.028156135277507537,4.85880602957731,0.25,0.17086824003104314,1.7480217434180811,0.7342731764678583,4.829027032994679,1.5362247297804164,0.6730462305572147,227.33333333333334,1.426760416666667,0.9685296579126221,5.153479952288444,0.2879205565891512,2.363586003938769,4.654139061494861,33,6.484848484848484,1.9384467383902395,0.030303030303030304,0.08039598417469807,706.3555555555556,558.9500006981154,0.25,0.17734393804120643,1.2041117735954052,0.6279480458379542,0.041822600411280664,0.8468117,0.5407901813193045,5.008958333333333,0.019043381063215636,2.04579234634653,0.7628345990620921,1.6613749999999998,0.7920730676933899,0.6217916666666666,0.27232620771015986,0.3528917869592627,0.1335140498959101,0.515405114762913,0.03299001247276623,32,1.3333333333333333,0.005865102639296188,3.5555555555555554,1.8104634152000358,2.6666666666666665,1.7232808737106582,24,0,0,4,0.021739130434782608,3,5456,0.0,24,14,9.744764080948823,,0.7817424471552913,0.07066380498636202,0.8188230912001094,0.49468931679940853,0.02424402032643139,4.387166666666666,0.26828143345418426,0.6384681902162991,1.2512399704111543,0.2266608786628666,1.5016579459965118,1.521420721585599,1.0854695211550245,0.00046096017060357164,0.00015935048561201777,1.747510664834046,0.8264562238374003,5.6,2.2135943621178655,0.10658999054101118,0.09645558177600519,0.11221590909090909,0.12659871175237375,1.6148359860575532,0.5631045655238023,0.041666666666666664,0.09098416061879634,0.37368062826522824,0.47416775884665785,0.0415372199464721
1501,semeion,0.0299047229470596,0.08601232258643854,0.8750074779214245,0.1174695412734803,0.16070307595731326,0.1920990566037736,0.007594744720254288,0.7885360123962192,0.13210318319009592,0.0,0.1883287682202255,0.10191639496024316,3.3218194896867796,0.09666217663910176,0.10628713781835439,0.020139846873916217,0.022734075743129373,0.20925741831016348,0.48729198495023923,0.14374213836477986,0.03754529562123359,22.3912465208841,0.09999999999999999,0.0012915923299444217,,,4.268807050068418,0.0,0.0,6.22265625,0.77734375,0.4168443248701733,4.048473481053154,0.1283509978723011,-0.9666594881565196,1.7626815390667212,254,9.248031496062993,2.131426822435932,0.003937007874015748,0.010322492383908735,40408.53297813298,72866.651998954,0.1,0.03536982788015332,24.113629897416548,0.883242924528302,0.021783792612328486,0.0,0.0,1.0,0.0,0.3286252354048964,0.10746975641584226,0.05859375,0.23532283832066558,0.0,0.0,0.14835348655504957,0.07724714811776764,0.7909787735849056,0.018960266133568996,253,0.98828125,0.15881983678593847,16.866666666666667,14.79317732057908,1.5714285714285714,0.8269997408878503,256,256,0,10,0.017279411764705883,9,1593,0.0,256,57,4.898125472074668,,0.9121187106918238,0.023279505999503767,5.7357113936832205,0.17514937106918238,0.010164773099903133,1.0,0.0,7.006009344844153,0.4553505374478151,0.0438270409488298,,0.8078584256813712,0.618713381025555,0.4996859296482414,1.6685967037015178e-16,0.22255012408568442,0.16583022979051948,8.268244575936883,2.517731089154995,0.07922591902491015,0.08854612219329941,0.02760254867433563,0.0303429215949575,0.20925741831016348,0.03619274012707294,0.003906250000000001,0.008479813315798279,3.0746679011090024e-05,0.16886006289308172,0.018798980139747408
1480,ilpd,0.04605663313411034,0.08952377065117334,2.677291134401089,0.697060822916928,0.017152658662092625,0.7135593220338983,0.007615110352460628,0.34664997592025437,,0.1111111111111111,0.012177886518128449,0.008552863789426077,0.8640904272487623,0.17670762021363498,0.2250159618962508,1116.4868939564442,5848.2650577615095,16013.983235064892,35459.07583381247,0.6499999999999999,0.03638325623939623,15.940221636935382,0.5,0.30200615525806235,35.597520668240755,71.72848748955775,153.77825653633786,30.304787888785803,63.81047789227872,58.3,22.990909090909092,38.82667780136371,3.4871733801747227,0.6868994474484641,24.163681528089,44.82533784767244,117,11.051282051282051,4.621624870716287,0.008547008547008548,0.019874767603096366,447466.9765740279,1064762.8083321403,0.5,0.03021823851224563,0.13657830217300135,0.7118059614260667,0.018086505162718026,13.471838446690908,22.981581638743958,840.3272727272725,1580.940769346473,49.30034901855606,88.52267298109243,31.17700581818182,61.353153399449425,8.309090909090909,18.53080972572189,0.054208181475128445,0.035286080284500344,0.557364114552893,0.09954496569836238,116,10.545454545454545,0.19897084048027444,5.8,2.912766816330443,10.545454545454545,5.750889259299581,10,1,1,2,0.09090909090909091,1,583,0.0,9,9,48.389060129778954,9.0,0.6465225014611338,0.05019673744301543,0.12016620580551293,0.7135593220338983,0.007615110352460628,832.0181818181819,1573.0701044887871,0.13657830217300135,67.52212690348284,112.2507023356395,,2.6786439228427463,3.5439136306076526,0.05916586795337967,0.15471847401169808,33.50261545091946,65.96948596200598,10.103004291845494,4.768578864148332,0.04782901544879629,0.0800157806573282,0.04080009460449219,0.07318865589431366,16013.983235064894,29567.723634952228,0.0909090909090909,0.04975274093277813,0.879833794194487,0.7135593220338983,0.007615110352460628
1487,ozone-level-8hr,0.09640745251462557,0.124747332103849,3.614843890985275,0.2725524388024551,0.028413575374901343,0.919929351716411,0.05348226084752449,0.4206856151397,,0.0,0.0033501037798823858,0.001951740864958789,0.33979042531608006,0.3534291180829707,0.303898259370096,25.218704749014496,103.10342943423099,216.95079783503655,1221.1029282650577,0.8172014565373005,0.18842955097921235,11.94971541776627,0.5,0.617811528629446,,,63.36588234605245,,,35.19444444444444,10.022847222222222,16.58464243408555,3.926199293923258,0.27072288520462506,1.4842021477364715,9.115229899155029,107,8.401869158878505,2.406201943736197,0.009345794392523362,0.04783517876376924,15385.540015540011,37960.57258883217,0.5,0.01982542377158541,0.2150319674234383,0.9313420061622733,0.015641063506503544,7.372229200116667,12.284978828436811,316.4888888888889,1447.7205528999334,296.494606499841,1419.646350984422,296.91818277777776,1419.69586496794,268.71527777777777,1377.3952223753563,0.02843502237809745,0.014755431993795698,0.6890604089508574,0.12241194503570532,106,1.4722222222222223,0.041831097079715863,7.066666666666666,6.341097997155051,2.163265306122449,1.374574764177244,72,0,0,2,0.2875586854460094,1,2534,0.0,72,65,126.12646548749223,,0.8887024991441287,0.030265807900499188,0.1769763867854678,0.9368584855746788,0.00012857309875055433,47.773611111111116,87.69951783806873,0.2150319674234383,7.570160866371554,12.723677210665114,1.1368357091814902,0.08585427834922096,1.1264635177537354,0.007360282350413131,0.005698160452950314,297.0410714395441,1419.9129256122994,7.446009389671362,2.7166755384188765,0.06844758796330076,0.07619592484375887,0.047813344224591124,0.06403939830425096,216.95079783503652,824.7534118683466,0.013888888888888888,0.02001310481100739,0.8230236132145322,0.9368584855746788,0.00012857309875055433
1468,cnae-9,0.005283844731288602,0.031655360778581144,0.05016047631298641,0.09735527785968318,0.7925925925925926,0.20555555555555555,0.014344382763731173,0.9751405274155562,0.013485674103103062,0.0,0.03493440556701106,0.08257353597086124,3.1699250014423126,0.009671201445370203,0.051183493648206506,9.316976081229357e-05,0.0007607643257915062,0.008251031724950767,0.03287467321924936,0.20555555555555555,0.014344382763731173,195.16718775967658,0.1111111111111111,0.0,,,1.5528870961320187,0.0,0.0,1.2616822429906542,0.0035046728971962616,0.059130997217531026,3.2038433776470283,0.07164827220468538,632.3340870224067,420.22425159964297,147,26.163265306122447,12.635588366765358,0.006802721088435374,0.01576074364776121,265868104090601.62,1593554564251733.8,0.1111111111111111,0.05871658674024514,242.9382580009844,0.8722222222222221,0.04737428112185159,0.0,0.0,1.147196261682243,0.42639968487425317,0.008213265835929387,0.027450030340099178,0.0,0.0,0.0,0.0,0.016242100108270607,0.03919000488912909,0.8916666666666664,0.018544220846666407,146,0.1705607476635514,0.13518518518518519,2.8076923076923075,1.343662853640523,1.280701754385965,0.6450460905508597,856,759,0,9,0.0026807673389080177,8,1080,0.0,856,854,2.0882999106405147,,0.8629629629629629,0.029539471886433077,7.608465429508419,0.11111111111111112,1.4628472785736255e-17,1.147196261682243,0.42639968487425317,103.8671486729659,0.06570782004442141,0.0627543999354539,,23.098081703077074,9.92134074538514,0.47930759703082654,0.05752123249115583,0.0009122245298257758,0.015636942084460186,25.255972696245735,12.614652554380763,0.015946019508621675,0.060208308410921216,0.020169222819022854,0.0798378143334491,0.008251031724950767,0.024039432525589058,0.0011682242990654205,0.007144062108938315,8.588352766108163e-12,0.11388888888888889,0.004472647143885629
1475,first-order-theorem-proving,0.13407613103882324,0.09477705134612249,3.3438800107756994,0.961858704214723,0.008336057535142204,0.4174566498721693,0.0007723707173451282,0.28020048141557297,0.1084234284061762,0.0,0.01618921808437396,0.00849066880755458,2.3000070580673455,0.23782530348256709,0.21736638050125515,0.23252544314943976,0.21345354257163993,0.9902509755931391,2.2624145141021765,0.35339018859043886,0.037692750573588826,21.6726103559831,0.16666666666666666,0.12737275134258388,,,1.4430381321868357,,,119.96078431372548,0.6756467794117647,0.48913726759554066,5.537762009595977,0.9326675954308925,227.92792815917937,589.3786755368322,1752,16.065639269406393,4.734013133162621,0.0005707762557077625,0.0014735711030314366,1352839452.749235,12981513823.756071,0.16666666666666666,0.04290020558369685,0.5094836927124716,0.45146951852208417,0.0660912468326831,0.3209576376588235,0.29598061854919616,14.915953921568626,15.456558922561268,-0.0005510331198841106,0.019781702773370904,-0.1625565294117647,0.28568472845641246,-1.176286705882353,1.0212708527977343,0.1061250592470689,0.03731269255202012,0.1694992672464512,0.03148402913986652,1751,34.333333333333336,0.28620464203988233,54.71875,52.515579485612434,34.333333333333336,26.661332799893305,51,0,0,6,0.12705882352941175,5,6118,0.0,51,46,30.508863547400612,,0.5369580565450403,0.05640779550185547,0.4395841082369912,0.4174566498721693,0.0007723707173451282,16.09224062745098,15.025622348510323,0.25490210645869726,0.9916438519187989,0.08385293957687127,,7.437327695804745,11.334262908999055,0.006730694440604201,0.010837519604526207,-0.1479718880291768,0.19278017556477678,15.070510990579503,4.932369099138193,0.03163510105694059,0.05137830386999815,0.004061047004782446,0.015906220779834203,0.9902509755931393,0.19795607152624412,0.019607843137254898,0.013408490719167514,0.623554003186436,0.4190906368002739,0.004942387630491724
